job_id,image_name,object_count,label,area,min_x,min_y,max_x,max_y
4835,000000563267,8,6,69,172,125,179,135
4835,000000563267,8,9,5751,164,155,255,255
4835,000000563267,8,10,502,0,204,46,225
4835,000000563267,8,11,117,239,242,255,255
4835,000000563267,8,12,79,129,244,138,255
4836,000000563281,8,1,5922,174,0,255,99
4836,000000563281,8,3,20176,0,41,255,255
4836,000000563281,8,4,52,135,49,141,57
4836,000000563281,8,5,59,163,49,173,56
4836,000000563281,8,9,94,148,131,154,146
4836,000000563281,8,13,74,36,146,44,159
4836,000000563281,8,14,123,21,160,39,169
4836,000000563281,8,16,62,32,173,41,184
4837,000000563349,1,1,54534,0,0,255,255
4838,000000563470,9,2,2206,99,0,164,54
4838,000000563470,9,3,64,178,0,187,11
4838,000000563470,9,4,1610,192,0,252,51
4838,000000563470,9,6,87,0,4,15,14
4838,000000563470,9,10,139,31,11,44,26
4838,000000563470,9,14,158,80,21,97,43
4838,000000563470,9,16,116,75,30,84,50
4838,000000563470,9,17,365,31,32,58,52
4838,000000563470,9,23,497,23,61,53,100
4839,000000563603,10,3,1848,126,0,187,75
4839,000000563603,10,4,2026,186,0,255,39
4839,000000563603,10,5,38938,0,8,255,255
4839,000000563603,10,10,96,113,89,123,108
4839,000000563603,10,11,117,144,93,159,109
4839,000000563603,10,15,59,134,163,142,171
4839,000000563603,10,19,92,234,214,255,224
4839,000000563603,10,22,978,170,226,255,255
4839,000000563603,10,27,84,150,243,165,255
4839,000000563603,10,28,186,106,245,131,255
4840,000000563604,11,3,473,94,0,162,9
4840,000000563604,11,5,370,177,0,203,25
4840,000000563604,11,6,425,207,0,233,17
4840,000000563604,11,10,68,237,10,245,24
4840,000000563604,11,14,19096,0,83,255,255
4840,000000563604,11,15,549,229,105,255,130
4840,000000563604,11,16,221,80,118,105,136
4840,000000563604,11,17,79,39,121,50,136
4840,000000563604,11,34,399,238,171,255,197
4840,000000563604,11,35,73,201,202,207,214
4840,000000563604,11,36,1004,37,216,119,234
4841,000000563648,17,1,197,64,0,82,27
4841,000000563648,17,2,83,10,7,20,17
4841,000000563648,17,3,8774,0,31,126,217
4841,000000563648,17,4,119,6,33,15,49
4841,000000563648,17,10,59,247,121,255,128
4841,000000563648,17,13,4176,169,139,255,233
4841,000000563648,17,14,846,123,159,157,205
4841,000000563648,17,16,62,112,183,118,195
4841,000000563648,17,19,135,59,210,70,227
4841,000000563648,17,20,68,100,215,108,224
4841,000000563648,17,21,89,0,216,7,229
4841,000000563648,17,22,174,167,219,179,237
4841,000000563648,17,23,918,85,227,179,255
4841,000000563648,17,24,129,248,228,255,247
4841,000000563648,17,26,61,168,240,179,246
4841,000000563648,17,27,107,0,243,14,255
4841,000000563648,17,30,60,49,248,63,255
4842,000000563653,12,1,15042,30,0,255,152
4842,000000563653,12,4,108,57,26,72,36
4842,000000563653,12,5,616,0,29,27,59
4842,000000563653,12,6,53,46,30,52,39
4842,000000563653,12,17,92,53,85,66,95
4842,000000563653,12,29,91,101,125,118,135
4842,000000563653,12,30,121,135,131,149,149
4842,000000563653,12,31,93,249,137,253,158
4842,000000563653,12,34,57,85,155,97,160
4842,000000563653,12,36,56,0,166,4,179
4842,000000563653,12,39,140,168,175,208,184
4842,000000563653,12,41,719,0,186,36,223
4843,000000563702,9,1,25343,0,0,255,132
4843,000000563702,9,7,743,20,111,92,145
4843,000000563702,9,11,150,0,127,14,141
4843,000000563702,9,14,74,0,150,15,159
4843,000000563702,9,15,56,79,152,84,162
4843,000000563702,9,16,75,37,156,57,162
4843,000000563702,9,26,451,32,215,109,235
4843,000000563702,9,28,374,111,234,194,255
4843,000000563702,9,32,159,0,246,23,255
4844,000000563758,12,1,22073,0,0,195,211
4844,000000563758,12,4,825,242,68,255,137
4844,000000563758,12,14,75,0,176,5,192
4844,000000563758,12,16,114,67,191,99,199
4844,000000563758,12,22,773,0,213,117,245
4844,000000563758,12,23,86,143,218,154,228
4844,000000563758,12,24,198,165,218,183,234
4844,000000563758,12,25,211,121,222,146,244
4844,000000563758,12,26,148,53,231,66,244
4844,000000563758,12,27,158,84,244,101,255
4844,000000563758,12,29,119,165,247,185,255
4844,000000563758,12,30,215,0,248,42,255
4845,000000563882,12,1,375,0,6,24,28
4845,000000563882,12,2,168,236,7,255,17
4845,000000563882,12,3,74,212,15,222,28
4845,000000563882,12,4,22219,0,19,212,202
4845,000000563882,12,5,355,28,31,52,57
4845,000000563882,12,7,51,8,37,16,43
4845,000000563882,12,8,53,239,62,248,68
4845,000000563882,12,9,62,214,68,221,76
4845,000000563882,12,11,133,0,75,15,92
4845,000000563882,12,12,50,0,146,7,152
4845,000000563882,12,13,75,237,169,253,175
4845,000000563882,12,14,1449,3,232,89,255
4846,000000564023,6,1,796,0,0,34,29
4846,000000564023,6,2,2015,58,0,201,14
4846,000000564023,6,3,3325,204,0,250,166
4846,000000564023,6,4,220,68,55,80,74
4846,000000564023,6,7,2598,220,132,255,255
4846,000000564023,6,8,900,96,185,133,234
4847,000000564091,7,3,2887,181,0,255,65
4847,000000564091,7,4,62,245,0,251,14
4847,000000564091,7,8,17613,0,133,255,255
4847,000000564091,7,10,72,238,154,245,167
4847,000000564091,7,11,157,215,155,233,170
4847,000000564091,7,15,102,183,242,194,255
4847,000000564091,7,16,115,215,244,226,255
4848,000000564127,4,1,1363,75,75,180,104
4848,000000564127,4,4,83,249,111,255,131
4848,000000564127,4,5,326,199,150,223,169
4848,000000564127,4,6,308,225,213,248,235
4849,000000564133,4,1,26572,0,0,255,122
4849,000000564133,4,4,21392,0,134,255,255
4849,000000564133,4,6,92,249,141,255,158
4849,000000564133,4,7,63,2,146,12,155
4850,000000564280,4,1,4676,168,0,255,87
4850,000000564280,4,3,135,97,85,111,99
4850,000000564280,4,5,705,56,117,116,146
4850,000000564280,4,6,7495,27,166,246,233
4851,000000564336,13,1,1034,0,0,17,64
4851,000000564336,13,2,3071,23,0,75,137
4851,000000564336,13,3,9095,79,0,154,134
4851,000000564336,13,4,12550,159,0,255,159
4851,000000564336,13,5,204,0,69,8,95
4851,000000564336,13,6,68,26,77,33,89
4851,000000564336,13,9,82,2,109,12,125
4851,000000564336,13,11,414,76,132,100,159
4851,000000564336,13,12,4149,57,142,255,189
4851,000000564336,13,15,766,130,215,183,236
4851,000000564336,13,16,152,100,216,122,226
4851,000000564336,13,19,111,68,242,79,255
4851,000000564336,13,20,103,86,243,111,248
4852,000000565012,6,1,9147,0,0,255,77
4852,000000565012,6,18,161,8,103,18,126
4852,000000565012,6,20,1023,0,120,108,173
4852,000000565012,6,22,107,130,135,140,147
4852,000000565012,6,25,246,83,151,109,204
4852,000000565012,6,28,75,75,208,84,225
4853,000000565045,8,1,4714,0,0,46,187
4853,000000565045,8,2,3118,48,0,94,174
4853,000000565045,8,3,397,90,0,108,43
4853,000000565045,8,4,158,137,0,163,8
4853,000000565045,8,6,919,196,0,221,125
4853,000000565045,8,7,2229,233,0,255,190
4853,000000565045,8,9,69,252,145,255,169
4853,000000565045,8,10,129,51,148,57,174
4854,000000565153,9,2,739,34,81,64,112
4854,000000565153,9,5,2635,0,104,86,158
4854,000000565153,9,7,140,104,110,120,122
4854,000000565153,9,9,458,126,113,159,133
4854,000000565153,9,12,9175,119,133,255,255
4854,000000565153,9,13,8235,0,137,115,255
4854,000000565153,9,14,426,122,137,183,155
4854,000000565153,9,18,76,114,173,126,182
4854,000000565153,9,21,289,117,215,127,243
4855,000000565391,11,1,2734,0,0,175,30
4855,000000565391,11,2,168,241,15,255,44
4855,000000565391,11,3,177,105,42,131,52
4855,000000565391,11,7,110,148,50,159,59
4855,000000565391,11,10,299,164,53,180,80
4855,000000565391,11,11,79,187,56,197,64
4855,000000565391,11,12,189,134,57,145,93
4855,000000565391,11,13,498,108,59,132,88
4855,000000565391,11,20,459,126,108,176,125
4855,000000565391,11,27,134,205,193,222,204
4855,000000565391,11,28,79,212,232,223,240
4856,000000565469,2,2,1723,83,171,139,228
4856,000000565469,2,5,3392,78,191,228,255
4857,000000565563,16,1,22508,0,0,204,255
4857,000000565563,16,2,3302,196,0,222,148
4857,000000565563,16,4,81,229,47,255,49
4857,000000565563,16,6,494,2,76,28,123
4857,000000565563,16,7,323,30,78,52,99
4857,000000565563,16,9,70,125,91,131,105
4857,000000565563,16,15,89,96,109,109,119
4857,000000565563,16,16,439,29,113,68,132
4857,000000565563,16,19,74,73,122,86,128
4857,000000565563,16,21,517,30,136,57,163
4857,000000565563,16,22,269,2,139,19,161
4857,000000565563,16,23,102,23,180,29,199
4857,000000565563,16,24,166,33,190,51,212
4857,000000565563,16,25,91,6,212,21,227
4857,000000565563,16,26,224,18,222,40,238
4857,000000565563,16,27,68,0,239,10,250
4858,000000565597,14,2,12351,53,0,255,225
4858,000000565597,14,6,141,208,0,223,16
4858,000000565597,14,7,231,227,0,255,10
4858,000000565597,14,10,62,37,12,46,20
4858,000000565597,14,12,190,147,17,172,32
4858,000000565597,14,14,95,227,26,241,34
4858,000000565597,14,15,218,18,38,40,63
4858,000000565597,14,19,622,93,70,132,146
4858,000000565597,14,20,151,138,101,150,117
4858,000000565597,14,22,61,0,128,9,136
4858,000000565597,14,25,56,182,157,190,164
4858,000000565597,14,26,222,161,164,181,179
4858,000000565597,14,31,474,217,237,245,255
4858,000000565597,14,32,235,160,245,188,255
4859,000000565607,28,3,2411,76,13,222,54
4859,000000565607,28,4,1393,0,21,74,59
4859,000000565607,28,8,272,66,37,95,55
4859,000000565607,28,17,182,236,54,253,69
4859,000000565607,28,21,142,46,69,59,82
4859,000000565607,28,22,148,166,69,187,81
4859,000000565607,28,23,3898,120,69,255,170
4859,000000565607,28,25,206,132,70,151,87
4859,000000565607,28,26,411,71,71,97,99
4859,000000565607,28,27,1187,4,72,68,122
4859,000000565607,28,29,173,103,76,125,102
4859,000000565607,28,32,269,159,86,181,107
4859,000000565607,28,34,133,83,97,97,111
4859,000000565607,28,38,131,248,104,255,125
4859,000000565607,28,40,178,0,109,16,122
4859,000000565607,28,42,190,9,118,28,141
4859,000000565607,28,44,1021,50,123,108,171
4859,000000565607,28,47,135,237,128,255,139
4859,000000565607,28,49,50,208,140,220,146
4859,000000565607,28,51,89,43,145,57,152
4859,000000565607,28,52,136,222,147,235,159
4859,000000565607,28,53,67,107,149,119,157
4859,000000565607,28,54,441,0,150,15,193
4859,000000565607,28,55,101,36,154,50,167
4859,000000565607,28,60,283,237,169,255,209
4859,000000565607,28,61,193,21,171,38,190
4859,000000565607,28,66,98,44,176,53,187
4859,000000565607,28,71,8732,0,202,255,255
4860,000000565624,20,1,2832,0,0,255,23
4860,000000565624,20,2,2651,0,24,183,73
4860,000000565624,20,3,52,125,31,137,36
4860,000000565624,20,4,73,144,35,168,43
4860,000000565624,20,5,1157,0,42,73,77
4860,000000565624,20,9,59,120,62,130,72
4860,000000565624,20,19,151,147,90,172,104
4860,000000565624,20,23,63,113,97,132,101
4860,000000565624,20,24,368,162,97,198,114
4860,000000565624,20,26,146,40,101,70,109
4860,000000565624,20,33,106,32,111,59,118
4860,000000565624,20,36,255,121,119,136,154
4860,000000565624,20,39,62,95,133,114,137
4860,000000565624,20,40,54,20,145,34,150
4860,000000565624,20,49,996,0,187,66,212
4860,000000565624,20,58,88,76,214,84,228
4860,000000565624,20,59,216,90,216,111,230
4860,000000565624,20,63,56,125,218,132,228
4860,000000565624,20,65,90,155,224,171,236
4860,000000565624,20,67,512,0,254,255,255
4861,000000565776,4,1,46588,0,0,255,255
4861,000000565776,4,3,75,56,81,62,94
4861,000000565776,4,9,184,90,239,104,255
4861,000000565776,4,10,88,40,247,56,255
4862,000000565778,6,1,575,57,97,146,131
4862,000000565778,6,7,510,31,156,138,173
4862,000000565778,6,10,345,237,185,255,209
4862,000000565778,6,11,155,0,199,30,207
4862,000000565778,6,13,2951,18,209,255,255
4862,000000565778,6,14,2266,0,213,119,255
4863,000000565853,2,1,15750,115,16,255,167
4863,000000565853,2,4,51,49,240,57,246
4864,000000565877,7,1,3423,0,0,59,63
4864,000000565877,7,2,6874,126,0,255,68
4864,000000565877,7,4,61,102,23,116,29
4864,000000565877,7,6,252,79,33,101,57
4864,000000565877,7,8,298,78,55,101,78
4864,000000565877,7,9,963,55,71,98,107
4864,000000565877,7,10,4523,24,196,168,255
4865,000000565962,5,1,31930,0,0,255,241
4865,000000565962,5,3,112,25,175,40,186
4865,000000565962,5,5,225,210,249,255,255
4865,000000565962,5,6,181,0,250,47,255
4865,000000565962,5,7,351,77,250,156,255
4866,000000565989,5,1,20386,34,0,255,141
4866,000000565989,5,13,91,57,107,69,116
4866,000000565989,5,15,227,105,108,127,123
4866,000000565989,5,27,93,155,188,162,204
4866,000000565989,5,28,270,235,189,255,206
4867,000000566042,18,1,435,107,30,150,56
4867,000000566042,18,2,875,182,39,240,84
4867,000000566042,18,3,76,147,47,161,60
4867,000000566042,18,6,89,117,61,130,73
4867,000000566042,18,16,58,250,116,255,132
4867,000000566042,18,17,637,47,120,79,166
4867,000000566042,18,22,77,38,140,48,159
4867,000000566042,18,24,194,217,145,244,164
4867,000000566042,18,29,114,81,160,96,176
4867,000000566042,18,31,772,2,165,57,205
4867,000000566042,18,36,226,87,173,106,196
4867,000000566042,18,37,277,203,176,226,196
4867,000000566042,18,39,77,112,179,126,187
4867,000000566042,18,40,51,178,180,186,188
4867,000000566042,18,45,159,48,193,61,213
4867,000000566042,18,53,171,0,212,15,226
4867,000000566042,18,57,99,57,217,78,224
4867,000000566042,18,70,109,162,231,174,246
4868,000000566282,6,1,736,0,0,32,39
4868,000000566282,6,2,45210,0,0,255,255
4868,000000566282,6,4,857,41,31,92,72
4868,000000566282,6,5,55,29,32,39,36
4868,000000566282,6,6,664,0,44,17,103
4868,000000566282,6,16,64,168,165,173,181
4869,000000566436,2,7,99,53,80,79,90
4869,000000566436,2,9,104,53,95,71,101
4870,000000566524,8,1,14864,46,0,255,112
4870,000000566524,8,3,612,121,88,135,132
4870,000000566524,8,4,203,98,112,114,128
4870,000000566524,8,5,259,143,112,159,130
4870,000000566524,8,6,8415,141,122,255,255
4870,000000566524,8,7,308,101,145,156,157
4870,000000566524,8,10,54,154,166,164,175
4870,000000566524,8,12,75,138,178,148,190
4871,000000566758,20,1,1085,218,0,255,38
4871,000000566758,20,2,143,171,3,176,30
4871,000000566758,20,5,2666,0,41,145,84
4871,000000566758,20,6,190,250,44,255,90
4871,000000566758,20,7,941,209,45,235,102
4871,000000566758,20,12,1150,139,106,229,139
4871,000000566758,20,14,201,118,113,131,150
4871,000000566758,20,15,132,0,115,14,123
4871,000000566758,20,18,332,62,115,102,124
4871,000000566758,20,19,1029,0,129,110,171
4871,000000566758,20,20,193,168,129,194,149
4871,000000566758,20,21,394,235,141,255,160
4871,000000566758,20,22,162,37,142,76,147
4871,000000566758,20,24,97,0,150,10,160
4871,000000566758,20,27,86,144,156,155,168
4871,000000566758,20,29,97,114,162,122,172
4871,000000566758,20,30,67,238,171,255,175
4871,000000566758,20,33,916,121,187,237,206
4871,000000566758,20,37,850,0,210,182,243
4871,000000566758,20,40,418,7,239,58,255
4872,000000566923,6,1,1562,0,0,64,54
4872,000000566923,6,2,360,68,0,98,24
4872,000000566923,6,3,20688,0,0,229,255
4872,000000566923,6,7,2624,181,48,255,116
4872,000000566923,6,10,57,141,178,152,183
4872,000000566923,6,11,1888,139,185,189,255
4873,000000567011,5,1,33013,0,0,255,144
4873,000000567011,5,5,72,173,144,185,155
4873,000000567011,5,7,1775,167,151,255,190
4873,000000567011,5,12,127,0,207,20,218
4873,000000567011,5,19,7840,0,213,255,255
4874,000000567197,11,1,16131,0,0,255,144
4874,000000567197,11,7,154,112,73,130,88
4874,000000567197,11,8,76,137,79,150,90
4874,000000567197,11,16,502,75,92,109,109
4874,000000567197,11,18,2407,75,97,216,136
4874,000000567197,11,19,119,228,97,248,104
4874,000000567197,11,22,80,233,124,248,134
4874,000000567197,11,26,581,156,164,189,188
4874,000000567197,11,28,62,39,185,44,198
4874,000000567197,11,29,247,116,190,153,202
4874,000000567197,11,31,724,0,204,105,216
4875,000000567432,1,1,62272,0,0,255,255
4876,000000567640,20,3,116,198,21,215,28
4876,000000567640,20,4,1135,0,23,75,80
4876,000000567640,20,5,103,55,24,75,28
4876,000000567640,20,6,2900,158,33,255,95
4876,000000567640,20,7,165,87,40,110,53
4876,000000567640,20,8,64,70,47,80,53
4876,000000567640,20,9,56,138,55,148,60
4876,000000567640,20,10,67,79,57,89,65
4876,000000567640,20,11,118,105,58,130,68
4876,000000567640,20,16,1724,67,74,111,146
4876,000000567640,20,21,1064,156,95,200,125
4876,000000567640,20,22,505,0,97,49,133
4876,000000567640,20,23,124,59,115,70,137
4876,000000567640,20,24,176,102,126,136,138
4876,000000567640,20,25,333,0,141,25,162
4876,000000567640,20,27,901,189,150,227,219
4876,000000567640,20,28,524,111,155,163,172
4876,000000567640,20,29,447,28,157,66,186
4876,000000567640,20,31,127,90,166,104,177
4876,000000567640,20,35,585,61,200,92,237
4877,000000567740,13,1,11950,0,6,255,71
4877,000000567740,13,5,194,227,63,255,72
4877,000000567740,13,6,88,2,64,20,70
4877,000000567740,13,10,62,197,79,212,83
4877,000000567740,13,13,18720,0,100,219,255
4877,000000567740,13,17,66,0,151,4,166
4877,000000567740,13,18,288,248,165,255,213
4877,000000567740,13,19,228,0,183,9,213
4877,000000567740,13,20,234,226,195,236,228
4877,000000567740,13,21,75,166,206,180,214
4877,000000567740,13,22,182,183,215,205,235
4877,000000567740,13,24,196,231,243,255,255
4877,000000567740,13,25,74,4,247,14,255
4878,000000567825,6,1,28345,0,0,255,255
4878,000000567825,6,3,929,114,0,189,17
4878,000000567825,6,4,610,195,0,255,12
4878,000000567825,6,5,59,185,88,193,95
4878,000000567825,6,9,235,95,203,111,234
4878,000000567825,6,14,105,76,234,91,242
4879,000000567886,4,1,13992,0,0,240,105
4879,000000567886,4,2,84,79,109,93,117
4879,000000567886,4,4,670,0,192,39,221
4879,000000567886,4,6,1306,6,221,57,255
4880,000000567898,21,3,642,116,11,148,53
4880,000000567898,21,4,673,159,17,194,56
4880,000000567898,21,6,701,79,35,119,72
4880,000000567898,21,7,60,203,53,207,68
4880,000000567898,21,8,634,138,57,170,89
4880,000000567898,21,12,460,93,79,122,106
4880,000000567898,21,13,56,162,85,171,93
4880,000000567898,21,14,250,67,87,82,112
4880,000000567898,21,15,1049,104,105,168,139
4880,000000567898,21,16,252,187,118,241,132
4880,000000567898,21,17,200,23,120,71,133
4880,000000567898,21,19,2082,166,126,253,184
4880,000000567898,21,23,134,115,149,129,176
4880,000000567898,21,25,76,172,155,185,164
4880,000000567898,21,26,61,132,162,139,182
4880,000000567898,21,27,112,250,162,255,188
4880,000000567898,21,30,175,51,184,73,199
4880,000000567898,21,31,69,162,185,171,193
4880,000000567898,21,32,126,137,188,148,207
4880,000000567898,21,34,226,239,193,255,219
4880,000000567898,21,39,87,238,224,255,237
4881,000000568147,13,1,265,0,0,66,5
4881,000000568147,13,3,1929,175,0,255,38
4881,000000568147,13,4,801,43,7,90,31
4881,000000568147,13,9,1986,180,45,255,86
4881,000000568147,13,11,10811,30,55,158,255
4881,000000568147,13,14,55,247,82,255,89
4881,000000568147,13,17,2577,173,87,255,157
4881,000000568147,13,26,65,193,151,205,161
4881,000000568147,13,29,64,178,156,188,165
4881,000000568147,13,32,96,192,165,203,181
4881,000000568147,13,36,113,144,182,157,200
4881,000000568147,13,42,1800,185,223,255,255
4881,000000568147,13,43,143,41,240,58,250
4882,000000568195,9,1,21110,0,0,255,178
4882,000000568195,9,2,703,143,27,173,68
4882,000000568195,9,3,422,180,28,206,59
4882,000000568195,9,4,652,0,44,22,102
4882,000000568195,9,8,1939,151,70,210,175
4882,000000568195,9,10,1127,13,160,49,202
4882,000000568195,9,11,8529,14,180,195,255
4882,000000568195,9,13,894,197,195,249,216
4882,000000568195,9,14,50,223,239,238,243
4883,000000568213,9,1,54,207,0,209,17
4883,000000568213,9,2,75,206,23,209,46
4883,000000568213,9,10,3023,39,40,123,125
4883,000000568213,9,11,757,212,51,244,119
4883,000000568213,9,12,115,119,66,138,92
4883,000000568213,9,13,289,0,77,21,98
4883,000000568213,9,17,479,228,128,253,194
4883,000000568213,9,18,107,80,135,92,146
4883,000000568213,9,19,486,68,152,85,192
4884,000000568290,15,3,657,120,0,150,33
4884,000000568290,15,5,102,169,0,180,15
4884,000000568290,15,8,1329,213,0,255,54
4884,000000568290,15,17,65,28,19,39,27
4884,000000568290,15,26,177,82,48,89,85
4884,000000568290,15,34,53,115,57,126,64
4884,000000568290,15,39,407,119,63,175,91
4884,000000568290,15,44,20963,0,84,255,255
4884,000000568290,15,45,367,180,88,195,137
4884,000000568290,15,47,83,136,103,141,116
4884,000000568290,15,49,375,77,105,127,120
4884,000000568290,15,56,68,90,130,100,138
4884,000000568290,15,57,136,106,134,127,142
4884,000000568290,15,63,86,118,156,134,161
4884,000000568290,15,67,144,213,231,244,239
4885,000000568439,15,1,946,0,0,31,69
4885,000000568439,15,2,508,37,0,76,36
4885,000000568439,15,3,6277,70,0,228,122
4885,000000568439,15,4,150,36,18,38,67
4885,000000568439,15,7,246,70,38,95,51
4885,000000568439,15,14,1047,70,64,140,91
4885,000000568439,15,16,1556,5,97,129,140
4885,000000568439,15,17,175,170,114,183,129
4885,000000568439,15,18,84,236,119,248,131
4885,000000568439,15,20,87,241,137,248,150
4885,000000568439,15,21,578,7,142,46,159
4885,000000568439,15,27,192,67,153,112,158
4885,000000568439,15,30,114,151,185,163,198
4885,000000568439,15,31,96,171,189,186,198
4885,000000568439,15,32,57,123,198,137,204
4886,000000568584,2,1,8372,45,0,166,109
4886,000000568584,2,2,53,44,45,50,54
4887,000000568690,7,1,11414,4,0,156,155
4887,000000568690,7,5,59,199,48,202,63
4887,000000568690,7,7,60,137,64,143,77
4887,000000568690,7,9,17669,55,91,219,255
4887,000000568690,7,12,487,30,162,56,198
4887,000000568690,7,13,139,75,234,85,255
4887,000000568690,7,14,321,48,236,76,255
4888,000000568710,5,2,1497,190,46,255,96
4888,000000568710,5,4,98,189,74,201,89
4888,000000568710,5,8,350,16,150,46,166
4888,000000568710,5,9,62,113,155,131,159
4888,000000568710,5,10,120,88,245,114,255
4889,000000568814,4,1,6004,60,15,152,118
4889,000000568814,4,3,368,32,82,54,119
4889,000000568814,4,6,149,110,117,134,124
4889,000000568814,4,8,270,59,139,84,167
4890,000000568981,10,1,95,77,0,106,4
4890,000000568981,10,2,13961,0,2,255,87
4890,000000568981,10,6,14909,0,72,255,255
4890,000000568981,10,7,74,81,84,101,87
4890,000000568981,10,12,69,196,170,218,172
4890,000000568981,10,13,63,235,177,255,179
4890,000000568981,10,14,141,196,184,224,192
4890,000000568981,10,15,85,170,186,181,195
4890,000000568981,10,17,86,232,189,253,196
4890,000000568981,10,20,106,237,204,255,215
4891,000000569030,17,3,1807,188,0,236,48
4891,000000569030,17,4,116,46,5,60,16
4891,000000569030,17,8,83,66,13,76,23
4891,000000569030,17,14,8733,60,72,255,162
4891,000000569030,17,20,142,27,131,55,135
4891,000000569030,17,22,3232,65,146,163,190
4891,000000569030,17,23,105,31,149,54,154
4891,000000569030,17,25,2105,186,153,255,202
4891,000000569030,17,26,398,35,159,54,183
4891,000000569030,17,27,572,0,177,52,203
4891,000000569030,17,28,66,18,177,26,185
4891,000000569030,17,29,537,62,192,123,205
4891,000000569030,17,30,75,0,221,22,224
4891,000000569030,17,31,351,32,222,111,230
4891,000000569030,17,32,947,181,224,255,249
4891,000000569030,17,34,112,133,228,165,232
4891,000000569030,17,35,760,0,241,97,255
4892,000000569059,15,1,7806,0,0,159,117
4892,000000569059,15,2,97,170,29,179,45
4892,000000569059,15,4,163,153,77,182,101
4892,000000569059,15,5,116,54,91,63,108
4892,000000569059,15,6,101,118,97,132,106
4892,000000569059,15,8,89,100,104,112,116
4892,000000569059,15,9,819,16,111,173,138
4892,000000569059,15,10,147,0,121,11,141
4892,000000569059,15,11,154,95,140,118,151
4892,000000569059,15,12,1937,88,143,188,185
4892,000000569059,15,14,168,203,147,224,157
4892,000000569059,15,15,1554,16,192,149,230
4892,000000569059,15,16,2474,31,193,180,242
4892,000000569059,15,17,157,20,234,28,255
4892,000000569059,15,18,183,175,240,207,246
4893,000000569273,14,1,9923,0,0,255,56
4893,000000569273,14,2,71,230,30,241,39
4893,000000569273,14,5,148,93,40,110,54
4893,000000569273,14,8,63,237,48,247,54
4893,000000569273,14,14,73,170,59,188,64
4893,000000569273,14,17,1615,196,64,255,103
4893,000000569273,14,20,63,0,77,9,86
4893,000000569273,14,22,109,103,93,126,101
4893,000000569273,14,26,1057,200,107,249,141
4893,000000569273,14,27,6441,134,128,255,231
4893,000000569273,14,29,106,178,200,201,206
4893,000000569273,14,34,109,88,232,109,243
4893,000000569273,14,36,111,46,238,70,246
4893,000000569273,14,38,70,11,244,25,249
4894,000000569565,11,2,4390,107,0,255,61
4894,000000569565,11,4,84,60,84,76,89
4894,000000569565,11,5,152,177,107,216,116
4894,000000569565,11,6,58,91,112,106,122
4894,000000569565,11,8,59,76,121,90,126
4894,000000569565,11,11,20591,0,130,255,255
4894,000000569565,11,12,501,59,138,82,178
4894,000000569565,11,15,122,4,147,28,156
4894,000000569565,11,22,235,87,165,109,178
4894,000000569565,11,24,54,20,171,32,175
4894,000000569565,11,25,154,0,175,23,186
4895,000000569700,8,1,19336,0,0,255,188
4895,000000569700,8,2,139,182,48,195,63
4895,000000569700,8,5,67,204,59,212,71
4895,000000569700,8,6,70,68,63,80,71
4895,000000569700,8,10,127,143,101,152,117
4895,000000569700,8,11,107,162,109,175,124
4895,000000569700,8,17,130,212,168,235,177
4895,000000569700,8,19,2110,0,242,225,255
4896,000000569825,4,1,388,188,22,224,62
4896,000000569825,4,3,483,201,75,224,103
4896,000000569825,4,5,840,192,107,227,139
4896,000000569825,4,9,127,191,199,205,210
4897,000000569917,11,1,177,74,0,80,29
4897,000000569917,11,2,1449,100,0,146,46
4897,000000569917,11,3,410,157,0,177,31
4897,000000569917,11,4,142,181,0,192,11
4897,000000569917,11,5,1517,196,0,255,39
4897,000000569917,11,8,132,61,71,82,79
4897,000000569917,11,9,217,105,75,131,94
4897,000000569917,11,12,8274,101,131,255,228
4897,000000569917,11,13,135,118,132,151,141
4897,000000569917,11,14,160,80,175,94,191
4897,000000569917,11,15,207,207,204,231,223
4898,000000569972,11,1,18315,0,0,255,74
4898,000000569972,11,2,2992,0,98,82,186
4898,000000569972,11,3,6740,49,99,255,156
4898,000000569972,11,5,82,43,126,54,136
4898,000000569972,11,6,190,234,137,255,152
4898,000000569972,11,10,67,116,159,130,163
4898,000000569972,11,14,59,48,184,58,193
4898,000000569972,11,19,70,13,189,28,193
4898,000000569972,11,29,136,175,201,196,209
4898,000000569972,11,30,83,83,204,102,211
4898,000000569972,11,37,5636,0,210,255,248
4899,000000569976,3,1,11261,0,0,107,146
4899,000000569976,3,2,20884,141,0,255,255
4899,000000569976,3,7,336,113,166,154,181
4900,000000570169,7,1,4393,33,0,215,48
4900,000000570169,7,3,86,109,60,117,74
4900,000000570169,7,4,800,25,68,60,96
4900,000000570169,7,5,626,75,68,104,94
4900,000000570169,7,6,805,205,78,240,115
4900,000000570169,7,7,14062,0,105,199,255
4900,000000570169,7,8,493,129,111,168,126
4901,000000570448,2,1,53219,0,0,255,255
4901,000000570448,2,2,85,0,19,10,30
4902,000000570456,8,1,16859,0,0,175,175
4902,000000570456,8,3,5488,185,51,248,172
4902,000000570456,8,8,56,105,118,109,130
4902,000000570456,8,9,132,249,118,255,143
4902,000000570456,8,10,207,147,138,169,157
4902,000000570456,8,11,373,164,150,190,176
4902,000000570456,8,13,70,208,165,219,173
4902,000000570456,8,14,2770,154,186,236,255
