job_id,image_name,width,height,object_count,gpu_time_ms,total_time_ms,status
3828,000000445675,256,256,8,0.641,4.730,success
3829,000000445722,256,256,17,0.680,3.197,success
3830,000000445792,256,256,6,0.592,3.453,success
3831,000000445834,256,256,8,0.595,2.963,success
3832,000000445846,256,256,8,0.577,2.943,success
3833,000000445999,256,256,3,0.547,2.834,success
3834,000000446005,256,256,7,0.724,3.064,success
3835,000000446117,256,256,3,0.584,3.471,success
3836,000000446206,256,256,11,0.566,3.149,success
3837,000000446207,256,256,5,0.575,5.461,success
3838,000000446522,256,256,12,0.606,2.863,success
3839,000000446574,256,256,5,0.545,2.487,success
3840,000000446651,256,256,12,0.621,2.900,success
3841,000000446703,256,256,1,0.826,2.853,success
3842,000000447088,256,256,6,0.564,2.190,success
3843,000000447169,256,256,12,0.683,3.115,success
3844,000000447187,256,256,14,0.658,4.620,success
3845,000000447200,256,256,13,0.590,2.996,success
3846,000000447313,256,256,7,0.524,2.653,success
3847,000000447314,256,256,1,0.568,3.245,success
3848,000000447342,256,256,10,0.541,2.561,success
3849,000000447465,256,256,19,0.616,2.960,success
3850,000000447522,256,256,4,0.602,2.689,success
3851,000000447611,256,256,4,0.581,3.349,success
3852,000000447789,256,256,12,0.577,2.538,success
3853,000000447917,256,256,23,0.574,2.732,success
3854,000000448076,256,256,17,0.633,2.908,success
3855,000000448256,256,256,19,0.668,2.872,success
3856,000000448263,256,256,9,0.628,2.759,success
3857,000000448365,256,256,4,0.570,3.022,success
3858,000000448410,256,256,20,0.570,12.240,success
3859,000000448448,256,256,14,0.582,3.047,success
3860,000000448810,256,256,4,0.592,3.305,success
3861,000000449190,256,256,2,0.628,5.884,success
3862,000000449198,256,256,10,0.590,2.862,success
3863,000000449312,256,256,15,0.601,5.068,success
3864,000000449406,256,256,16,0.583,2.651,success
3865,000000449432,256,256,10,0.692,3.136,success
3866,000000449579,256,256,1,0.531,2.241,success
3867,000000449603,256,256,4,0.553,2.935,success
3868,000000449661,256,256,10,0.571,2.650,success
3869,000000449909,256,256,15,0.574,2.986,success
3870,000000449996,256,256,1,0.567,6.065,success
3871,000000450075,256,256,10,0.703,3.805,success
3872,000000450100,256,256,9,0.755,2.778,success
3873,000000450202,256,256,15,0.829,5.348,success
3874,000000450303,256,256,5,0.608,3.155,success
3875,000000450399,256,256,16,0.612,2.719,success
3876,000000450439,256,256,3,0.588,2.880,success
3877,000000450488,256,256,7,0.560,2.857,success
3878,000000450559,256,256,13,0.801,3.621,success
3879,000000450686,256,256,11,0.929,4.627,success
3880,000000450758,256,256,1,0.699,3.177,success
3881,000000451043,256,256,5,0.572,3.811,success
3882,000000451084,256,256,9,0.587,2.896,success
3883,000000451090,256,256,2,0.974,3.837,success
3884,000000451144,256,256,6,0.737,3.600,success
3885,000000451150,256,256,9,0.636,2.965,success
3886,000000451155,256,256,1,0.563,2.720,success
3887,000000451308,256,256,4,0.689,3.014,success
3888,000000451435,256,256,5,0.618,4.003,success
3889,000000451571,256,256,16,0.589,2.921,success
3890,000000451693,256,256,22,0.788,3.252,success
3891,000000451714,256,256,4,0.621,3.398,success
3892,000000451879,256,256,8,0.770,3.147,success
3893,000000452084,256,256,4,0.702,3.557,success
3894,000000452122,256,256,1,0.578,3.735,success
3895,000000452321,256,256,9,0.745,4.907,success
3896,000000452515,256,256,3,0.738,3.679,success
3897,000000452784,256,256,10,0.829,3.190,success
3898,000000452793,256,256,11,0.653,3.176,success
3899,000000452891,256,256,8,0.688,3.520,success
3900,000000453001,256,256,15,0.560,2.364,success
3901,000000453040,256,256,5,0.645,2.844,success
3902,000000453166,256,256,8,0.702,5.317,success
3903,000000453302,256,256,3,0.625,3.234,success
3904,000000453341,256,256,11,0.569,3.065,success
3905,000000453584,256,256,20,0.626,3.580,success
3906,000000453634,256,256,7,0.607,2.961,success
3907,000000453708,256,256,12,0.618,4.221,success
3908,000000453722,256,256,3,0.697,3.109,success
3909,000000453841,256,256,3,0.597,2.868,success
3910,000000453860,256,256,2,0.534,2.903,success
3911,000000453981,256,256,8,0.548,2.966,success
3912,000000454067,256,256,11,0.566,2.638,success
3913,000000454404,256,256,12,0.928,3.174,success
3914,000000454661,256,256,9,0.637,5.805,success
3915,000000454750,256,256,6,0.537,2.840,success
3916,000000454798,256,256,4,0.597,2.982,success
3917,000000454978,256,256,4,0.539,2.705,success
3918,000000455085,256,256,15,0.566,2.857,success
3919,000000455157,256,256,19,0.560,2.576,success
3920,000000455219,256,256,17,0.532,2.828,success
3921,000000455267,256,256,9,0.668,4.828,success
3922,000000455301,256,256,4,0.744,3.254,success
3923,000000455352,256,256,5,0.620,3.140,success
3924,000000455448,256,256,24,0.564,2.900,success
3925,000000455555,256,256,2,0.571,3.159,success
3926,000000455597,256,256,14,0.605,2.620,success
3927,000000455624,256,256,10,0.730,3.512,success
3928,000000455716,256,256,21,0.750,4.291,success
3929,000000455872,256,256,8,0.948,3.489,success
3930,000000455937,256,256,11,0.593,2.929,success
3931,000000455981,256,256,3,0.590,2.814,success
3932,000000456015,256,256,13,0.567,3.153,success
3933,000000456143,256,256,20,0.689,3.399,success
3934,000000456292,256,256,4,0.602,3.482,success
3935,000000456303,256,256,7,0.777,4.236,success
3936,000000456394,256,256,24,0.641,3.103,success
3937,000000456496,256,256,10,0.544,5.107,success
3938,000000456559,256,256,4,0.542,3.426,success
3939,000000456662,256,256,4,0.611,4.177,success
3940,000000456865,256,256,1,0.586,3.315,success
3941,000000457078,256,256,13,0.654,4.655,success
3942,000000457262,256,256,6,0.575,2.928,success
3943,000000457559,256,256,26,0.563,2.858,success
3944,000000457848,256,256,25,0.560,2.789,success
3945,000000457884,256,256,3,0.652,2.981,success
3946,000000458045,256,256,10,0.599,3.033,success
3947,000000458054,256,256,10,0.581,3.315,success
3948,000000458109,256,256,18,0.724,2.868,success
3949,000000458223,256,256,10,0.649,3.540,success
3950,000000458255,256,256,9,0.643,2.748,success
3951,000000458325,256,256,10,0.699,2.843,success
3952,000000458410,256,256,12,0.722,5.735,success
3953,000000458663,256,256,17,0.608,2.981,success
3954,000000458702,256,256,22,0.769,2.891,success
3955,000000458755,256,256,11,0.791,3.249,success
3956,000000458768,256,256,2,0.641,3.938,success
3957,000000458790,256,256,4,0.602,3.310,success
3958,000000458992,256,256,10,0.725,4.818,success
3959,000000459153,256,256,11,0.581,2.991,success
3960,000000459195,256,256,29,0.670,3.057,success
3961,000000459272,256,256,5,0.784,3.125,success
3962,000000459396,256,256,22,0.692,4.462,success
3963,000000459437,256,256,8,0.561,3.005,success
3964,000000459467,256,256,1,0.678,3.044,success
3965,000000459500,256,256,13,0.566,2.912,success
3966,000000459634,256,256,4,0.672,5.536,success
3967,000000459662,256,256,8,0.564,3.063,success
3968,000000459757,256,256,5,0.601,3.465,success
3969,000000459809,256,256,8,0.690,2.212,success
3970,000000459887,256,256,6,0.603,3.170,success
3971,000000459954,256,256,10,0.605,2.886,success
3972,000000460147,256,256,19,0.611,2.304,success
3973,000000460160,256,256,9,0.565,3.198,success
3974,000000460229,256,256,9,0.948,3.322,success
3975,000000460333,256,256,7,0.608,2.638,success
3976,000000460347,256,256,2,0.643,3.387,success
3977,000000460379,256,256,4,0.871,3.191,success
3978,000000460494,256,256,17,0.634,2.801,success
3979,000000460682,256,256,9,0.681,2.843,success
3980,000000460683,256,256,12,0.703,2.974,success
3981,000000460841,256,256,3,0.571,2.836,success
3982,000000460927,256,256,5,0.779,3.155,success
3983,000000460929,256,256,12,0.836,3.373,success
3984,000000460967,256,256,24,0.760,3.416,success
3985,000000461009,256,256,6,0.662,4.151,success
3986,000000461036,256,256,24,0.564,2.736,success
3987,000000461275,256,256,1,0.628,4.921,success
3988,000000461405,256,256,10,0.586,3.199,success
3989,000000461573,256,256,13,0.745,3.012,success
3990,000000461751,256,256,13,0.618,2.654,success
3991,000000462031,256,256,10,0.587,2.869,success
3992,000000462371,256,256,15,0.655,4.711,success
3993,000000462576,256,256,5,0.744,3.056,success
3994,000000462614,256,256,10,0.694,3.376,success
3995,000000462629,256,256,9,0.668,3.494,success
3996,000000462643,256,256,10,0.647,4.569,success
3997,000000462728,256,256,8,0.632,3.187,success
3998,000000462756,256,256,17,0.733,3.095,success
3999,000000462904,256,256,19,0.511,2.649,success
4000,000000463037,256,256,4,0.724,3.476,success
4001,000000463174,256,256,8,0.644,3.422,success
4002,000000463199,256,256,14,0.618,3.159,success
4003,000000463283,256,256,4,0.679,3.561,success
4004,000000463522,256,256,14,0.626,3.215,success
4005,000000463527,256,256,10,0.784,4.398,success
4006,000000463542,256,256,2,1.139,4.385,success
4007,000000463618,256,256,14,0.762,3.241,success
4008,000000463647,256,256,11,0.755,3.686,success
4009,000000463690,256,256,11,1.000,2.953,success
4010,000000463730,256,256,12,0.927,3.565,success
4011,000000463802,256,256,3,0.752,12.027,success
4012,000000463842,256,256,12,0.909,3.913,success
4013,000000463849,256,256,9,0.586,3.372,success
4014,000000463918,256,256,7,0.618,3.122,success
4015,000000464089,256,256,18,0.658,3.024,success
4016,000000464144,256,256,7,0.594,3.298,success
4017,000000464251,256,256,29,0.685,3.180,success
4018,000000464358,256,256,6,0.565,2.604,success
4019,000000464476,256,256,5,0.597,3.191,success
4020,000000464522,256,256,8,0.983,3.799,success
4021,000000464689,256,256,3,0.895,3.555,success
4022,000000464786,256,256,17,0.555,2.877,success
4023,000000464824,256,256,11,0.599,2.873,success
4024,000000464872,256,256,5,0.617,3.112,success
4025,000000465129,256,256,6,0.873,3.199,success
4026,000000465179,256,256,2,0.802,3.759,success
4027,000000465180,256,256,16,0.796,3.120,success
4028,000000465430,256,256,16,0.565,3.265,success
4029,000000465549,256,256,18,0.568,2.967,success
4030,000000465585,256,256,31,0.617,3.266,success
4031,000000465675,256,256,3,0.706,4.167,success
4032,000000465718,256,256,6,0.570,3.385,success
4033,000000465806,256,256,20,0.889,3.669,success
4034,000000465822,256,256,14,0.690,3.095,success
4035,000000465836,256,256,9,0.594,3.557,success
4036,000000466085,256,256,9,0.677,2.724,success
4037,000000466125,256,256,12,0.575,2.995,success
4038,000000466156,256,256,24,0.600,2.683,success
4039,000000466256,256,256,9,0.581,3.445,success
4040,000000466339,256,256,4,0.686,3.037,success
4041,000000466416,256,256,8,0.810,3.063,success
4042,000000466567,256,256,2,0.549,2.587,success
4043,000000466602,256,256,8,0.579,3.071,success
4044,000000466835,256,256,40,0.608,3.097,success
4045,000000466986,256,256,11,0.562,2.720,success
4046,000000467176,256,256,3,0.541,2.629,success
4047,000000467315,256,256,12,0.606,3.089,success
4048,000000467511,256,256,15,0.643,2.894,success
4049,000000467776,256,256,15,0.585,3.491,success
4050,000000467848,256,256,13,0.618,3.193,success
4051,000000468124,256,256,15,0.590,2.861,success
4052,000000468233,256,256,8,0.562,2.388,success
4053,000000468245,256,256,2,0.640,2.862,success
4054,000000468332,256,256,17,0.746,3.023,success
4055,000000468501,256,256,8,0.629,3.319,success
4056,000000468505,256,256,7,1.012,3.267,success
4057,000000468577,256,256,2,0.892,3.383,success
4058,000000468632,256,256,10,0.605,3.145,success
4059,000000468925,256,256,6,0.713,3.152,success
4060,000000468954,256,256,5,0.585,3.076,success
4061,000000468965,256,256,12,0.581,3.282,success
4062,000000469067,256,256,2,0.602,2.650,success
4063,000000469174,256,256,1,0.542,2.866,success
4064,000000469192,256,256,2,0.595,3.197,success
4065,000000469246,256,256,4,0.556,3.058,success
4066,000000469652,256,256,3,0.740,3.444,success
4067,000000469828,256,256,7,0.694,3.407,success
4068,000000470121,256,256,12,0.585,2.995,success
4069,000000470173,256,256,26,0.638,2.873,success
4070,000000470773,256,256,6,0.600,3.360,success
4071,000000470779,256,256,8,0.633,3.174,success
4072,000000470924,256,256,30,0.558,2.990,success
4073,000000470952,256,256,16,0.667,3.010,success
4074,000000471023,256,256,14,0.521,2.083,success
4075,000000471087,256,256,17,0.658,3.268,success
4076,000000471450,256,256,11,0.596,2.401,success
4077,000000471567,256,256,11,0.624,2.662,success
4078,000000471756,256,256,5,0.596,3.292,success
4079,000000471789,256,256,15,0.648,3.160,success
4080,000000471869,256,256,8,0.560,3.119,success
4081,000000471893,256,256,7,0.649,4.270,success
4082,000000471991,256,256,17,0.646,3.095,success
4083,000000472030,256,256,18,0.519,2.746,success
4084,000000472046,256,256,19,0.904,3.569,success
4085,000000472298,256,256,7,0.605,2.923,success
4086,000000472375,256,256,7,0.667,3.639,success
4087,000000472623,256,256,2,0.956,3.017,success
4088,000000472678,256,256,10,0.565,3.149,success
4089,000000473015,256,256,0,0.656,3.420,success
4090,000000473118,256,256,17,0.585,2.810,success
4091,000000473121,256,256,5,0.570,3.614,success
4092,000000473219,256,256,7,0.702,2.965,success
4093,000000473237,256,256,4,0.616,2.555,success
4094,000000473406,256,256,4,0.563,2.610,success
4095,000000473821,256,256,8,0.679,3.180,success
4096,000000473869,256,256,3,0.549,2.576,success
4097,000000473974,256,256,13,1.019,4.076,success
4098,000000474021,256,256,5,0.612,3.081,success
4099,000000474028,256,256,8,0.639,2.944,success
4100,000000474039,256,256,5,0.589,3.161,success
4101,000000474078,256,256,6,0.623,3.621,success
4102,000000474095,256,256,5,0.606,3.128,success
4103,000000474164,256,256,8,0.680,3.018,success
4104,000000474167,256,256,6,0.805,3.188,success
4105,000000474170,256,256,0,0.599,2.701,success
4106,000000474293,256,256,23,0.591,2.843,success
4107,000000474344,256,256,13,0.712,3.081,success
4108,000000474452,256,256,7,0.584,2.827,success
4109,000000474786,256,256,4,0.596,2.531,success
4110,000000474854,256,256,4,0.541,3.173,success
4111,000000474881,256,256,10,0.587,2.879,success
4112,000000475064,256,256,10,0.690,2.774,success
4113,000000475150,256,256,27,0.585,2.562,success
4114,000000475191,256,256,3,0.589,3.186,success
4115,000000475223,256,256,31,0.615,3.101,success
4116,000000475365,256,256,15,0.581,3.035,success
4117,000000475387,256,256,24,0.668,2.930,success
4118,000000475484,256,256,19,0.569,2.961,success
4119,000000475572,256,256,8,0.711,3.051,success
4120,000000475678,256,256,22,0.600,3.102,success
4121,000000475732,256,256,2,0.857,3.429,success
4122,000000475779,256,256,10,0.527,2.857,success
4123,000000475904,256,256,14,0.567,2.491,success
4124,000000476119,256,256,6,0.575,3.395,success
4125,000000476215,256,256,4,0.584,3.453,success
4126,000000476258,256,256,9,0.683,3.029,success
4127,000000476415,256,256,7,0.636,3.023,success
4128,000000476491,256,256,1,0.734,3.139,success
4129,000000476514,256,256,9,0.618,4.156,success
4130,000000476704,256,256,4,0.640,3.253,success
4131,000000476770,256,256,21,0.543,2.835,success
4132,000000476787,256,256,18,0.554,2.930,success
4133,000000476810,256,256,3,0.761,3.210,success
4134,000000477118,256,256,19,0.560,2.684,success
4135,000000477227,256,256,16,0.772,3.045,success
4136,000000477288,256,256,20,0.691,2.847,success
4137,000000477441,256,256,4,0.677,2.942,success
4138,000000477623,256,256,15,0.659,2.854,success
4139,000000477689,256,256,3,0.614,2.874,success
4140,000000477805,256,256,0,0.542,2.486,success
4141,000000477955,256,256,3,0.604,3.164,success
4142,000000478136,256,256,10,0.690,3.033,success
4143,000000478286,256,256,2,0.719,3.300,success
4144,000000478393,256,256,8,0.600,3.237,success
4145,000000478420,256,256,2,0.641,3.170,success
4146,000000478474,256,256,6,0.667,4.539,success
4147,000000478721,256,256,6,0.674,3.426,success
4148,000000478862,256,256,5,0.613,3.763,success
4149,000000479030,256,256,13,0.567,2.338,success
4150,000000479099,256,256,9,0.546,2.445,success
4151,000000479126,256,256,10,0.635,2.565,success
4152,000000479155,256,256,13,0.563,3.037,success
4153,000000479248,256,256,9,0.516,2.431,success
4154,000000479448,256,256,12,0.558,2.660,success
4155,000000479596,256,256,34,0.599,2.862,success
4156,000000479732,256,256,17,0.561,2.903,success
4157,000000479912,256,256,6,0.552,3.501,success
4158,000000479953,256,256,5,0.548,2.316,success
4159,000000480021,256,256,20,0.542,2.769,success
4160,000000480122,256,256,10,0.751,5.240,success
4161,000000480212,256,256,15,0.566,2.637,success
4162,000000480275,256,256,13,0.557,2.526,success
4163,000000480842,256,256,2,0.552,3.131,success
4164,000000480936,256,256,9,0.523,2.793,success
4165,000000480944,256,256,11,0.570,10.274,success
4166,000000480985,256,256,14,0.690,3.699,success
4167,000000481159,256,256,26,0.853,2.961,success
4168,000000481386,256,256,11,0.554,3.213,success
4169,000000481390,256,256,8,0.582,3.023,success
4170,000000481404,256,256,22,0.656,3.074,success
4171,000000481413,256,256,7,0.808,5.991,success
4172,000000481480,256,256,4,0.575,3.122,success
4173,000000481567,256,256,14,0.783,3.657,success
4174,000000481573,256,256,17,0.612,4.997,success
4175,000000481582,256,256,3,0.598,2.919,success
4176,000000482100,256,256,13,0.670,2.541,success
4177,000000482275,256,256,16,0.591,2.972,success
4178,000000482319,256,256,7,0.684,3.080,success
4179,000000482436,256,256,7,0.610,2.792,success
4180,000000482477,256,256,2,0.568,3.312,success
4181,000000482487,256,256,13,0.635,3.091,success
4182,000000482585,256,256,1,0.573,2.853,success
4183,000000482719,256,256,12,0.547,2.203,success
4184,000000482735,256,256,4,0.744,2.927,success
4185,000000482800,256,256,16,0.625,4.100,success
4186,000000482917,256,256,6,0.606,2.825,success
4187,000000482970,256,256,6,0.608,3.804,success
4188,000000482978,256,256,3,0.695,3.099,success
4189,000000483050,256,256,5,0.616,2.840,success
4190,000000483531,256,256,2,0.594,2.326,success
4191,000000483667,256,256,7,0.600,2.810,success
4192,000000483999,256,256,19,0.680,3.898,success
4193,000000484029,256,256,14,0.656,2.938,success
4194,000000484296,256,256,28,0.588,2.621,success
4195,000000484351,256,256,19,0.646,3.212,success
4196,000000484404,256,256,14,0.783,3.070,success
4197,000000484415,256,256,5,0.546,2.156,success
4198,000000484760,256,256,12,0.566,3.339,success
4199,000000484893,256,256,7,0.599,4.023,success
4200,000000484978,256,256,19,0.755,3.389,success
4201,000000485027,256,256,6,0.864,2.842,success
4202,000000485071,256,256,3,0.665,2.437,success
4203,000000485130,256,256,5,0.625,2.945,success
4204,000000485237,256,256,8,0.718,2.945,success
4205,000000485424,256,256,17,0.595,2.698,success
4206,000000485480,256,256,9,0.637,5.556,success
4207,000000485802,256,256,2,0.545,2.744,success
4208,000000485844,256,256,6,0.546,2.343,success
4209,000000485895,256,256,8,0.579,2.324,success
4210,000000485972,256,256,5,0.667,2.999,success
4211,000000486040,256,256,7,0.568,2.533,success
4212,000000486046,256,256,12,0.601,2.568,success
4213,000000486104,256,256,13,0.535,2.744,success
4214,000000486112,256,256,21,0.652,2.668,success
4215,000000486438,256,256,9,0.608,2.700,success
4216,000000486479,256,256,13,0.770,3.325,success
4217,000000486573,256,256,12,0.984,3.265,success
4218,000000487583,256,256,13,0.657,2.780,success
4219,000000488075,256,256,7,0.596,2.912,success
4220,000000488166,256,256,9,0.564,2.491,success
4221,000000488251,256,256,15,0.646,3.150,success
4222,000000488270,256,256,2,0.726,3.580,success
4223,000000488385,256,256,14,0.713,3.375,success
4224,000000488592,256,256,20,0.601,2.763,success
4225,000000488664,256,256,7,0.842,3.617,success
4226,000000488673,256,256,11,0.679,2.771,success
4227,000000488710,256,256,11,0.544,2.774,success
4228,000000488736,256,256,12,0.554,2.612,success
4229,000000489014,256,256,6,0.583,2.895,success
4230,000000489046,256,256,23,1.008,6.060,success
4231,000000489091,256,256,3,0.584,2.895,success
4232,000000489305,256,256,2,0.624,4.777,success
4233,000000489339,256,256,6,0.735,3.512,success
4234,000000489611,256,256,5,0.531,2.572,success
4235,000000489764,256,256,8,0.650,3.227,success
4236,000000489842,256,256,5,0.904,3.577,success
4237,000000489924,256,256,5,0.608,2.882,success
4238,000000490125,256,256,22,0.644,2.949,success
4239,000000490171,256,256,8,0.546,3.254,success
4240,000000490413,256,256,7,0.573,3.143,success
4241,000000490470,256,256,3,0.564,2.874,success
4242,000000490515,256,256,1,0.654,5.978,success
4243,000000490936,256,256,20,0.541,2.939,success
4244,000000491008,256,256,15,0.724,5.724,success
4245,000000491071,256,256,3,0.543,3.316,success
4246,000000491090,256,256,27,0.712,2.793,success
4247,000000491130,256,256,9,0.800,3.601,success
4248,000000491213,256,256,12,0.829,6.283,success
4249,000000491216,256,256,6,0.706,3.025,success
4250,000000491366,256,256,4,1.095,3.438,success
4251,000000491464,256,256,5,0.848,3.483,success
4252,000000491470,256,256,13,0.672,3.901,success
4253,000000491497,256,256,21,0.612,3.095,success
4254,000000491613,256,256,17,0.677,3.010,success
4255,000000491683,256,256,1,0.592,2.754,success
4256,000000491725,256,256,3,0.563,2.625,success
4257,000000491757,256,256,2,0.609,3.225,success
4258,000000491867,256,256,5,0.579,2.757,success
4259,000000492077,256,256,6,0.571,4.801,success
4260,000000492110,256,256,11,0.657,3.355,success
4261,000000492282,256,256,12,0.615,4.527,success
4262,000000492284,256,256,4,0.562,3.019,success
4263,000000492362,256,256,16,0.768,6.564,success
4264,000000492758,256,256,15,0.772,2.769,success
4265,000000492878,256,256,10,0.545,3.777,success
4266,000000492905,256,256,5,0.583,3.214,success
4267,000000492937,256,256,13,0.550,2.576,success
4268,000000492968,256,256,1,0.570,3.045,success
4269,000000492992,256,256,12,0.525,2.829,success
4270,000000493019,256,256,9,0.620,3.666,success
4271,000000493284,256,256,10,0.526,2.909,success
4272,000000493286,256,256,10,1.014,5.796,success
4273,000000493334,256,256,12,0.998,3.193,success
4274,000000493442,256,256,1,0.572,5.666,success
4275,000000493566,256,256,19,0.710,3.128,success
4276,000000493613,256,256,5,0.778,4.780,success
4277,000000493772,256,256,1,1.007,3.552,success
4278,000000493799,256,256,18,0.620,4.256,success
4279,000000493864,256,256,8,0.562,2.903,success
4280,000000493905,256,256,5,0.633,3.163,success
4281,000000494188,256,256,11,0.626,2.654,success
4282,000000494427,256,256,3,0.677,3.345,success
4283,000000494634,256,256,9,0.741,2.862,success
4284,000000494759,256,256,3,0.618,3.232,success
4285,000000494863,256,256,15,0.601,4.156,success
4286,000000494869,256,256,8,0.686,2.888,success
4287,000000494913,256,256,13,0.645,3.128,success
4288,000000495054,256,256,2,0.677,2.905,success
4289,000000495146,256,256,10,0.624,3.473,success
4290,000000495448,256,256,7,0.618,2.992,success
4291,000000495732,256,256,10,0.651,3.226,success
4292,000000496409,256,256,1,0.580,3.367,success
4293,000000496571,256,256,8,0.564,3.206,success
4294,000000496597,256,256,3,0.678,5.124,success
4295,000000496722,256,256,10,0.530,3.024,success
4296,000000496854,256,256,11,0.582,3.789,success
4297,000000496954,256,256,4,0.658,3.242,success
4298,000000497344,256,256,8,0.921,2.906,success
4299,000000497568,256,256,4,0.594,2.925,success
4300,000000497599,256,256,9,0.663,3.185,success
4301,000000497628,256,256,10,0.529,2.187,success
4302,000000497867,256,256,14,0.853,3.497,success
4303,000000498032,256,256,2,0.720,3.339,success
4304,000000498286,256,256,7,0.638,2.811,success
4305,000000498463,256,256,10,0.588,2.717,success
4306,000000498709,256,256,19,0.667,3.169,success
4307,000000498747,256,256,13,0.656,2.821,success
4308,000000498807,256,256,4,0.620,3.426,success
4309,000000498857,256,256,4,0.620,2.812,success
4310,000000498919,256,256,39,0.605,4.666,success
4311,000000499031,256,256,17,0.591,3.209,success
4312,000000499109,256,256,15,0.675,5.522,success
4313,000000499181,256,256,15,0.593,2.694,success
4314,000000499266,256,256,9,0.568,2.743,success
4315,000000499313,256,256,11,0.709,2.622,success
4316,000000499622,256,256,6,0.592,3.263,success
4317,000000499768,256,256,8,0.637,3.037,success
4318,000000499775,256,256,1,0.768,3.404,success
4319,000000500049,256,256,10,0.597,4.506,success
4320,000000500211,256,256,20,0.553,3.049,success
4321,000000500257,256,256,14,0.577,6.246,success
4322,000000500270,256,256,5,0.671,3.224,success
4323,000000500423,256,256,8,0.654,3.813,success
4324,000000500464,256,256,3,0.673,3.116,success
4325,000000500477,256,256,21,0.843,3.207,success
4326,000000500478,256,256,4,0.641,2.681,success
4327,000000500565,256,256,2,0.532,3.133,success
4328,000000500613,256,256,7,0.560,2.729,success
4329,000000500663,256,256,1,0.575,3.075,success
4330,000000500716,256,256,3,0.595,3.307,success
4331,000000500826,256,256,4,0.641,3.352,success
4332,000000501005,256,256,10,0.784,2.668,success
4333,000000501023,256,256,13,0.558,2.880,success
4334,000000501243,256,256,22,0.780,3.259,success
4335,000000501368,256,256,3,0.682,3.058,success
4336,000000501523,256,256,9,0.701,3.517,success
4337,000000502136,256,256,9,0.612,4.723,success
4338,000000502168,256,256,7,0.557,3.183,success
4339,000000502229,256,256,10,0.652,3.803,success
4340,000000502336,256,256,12,0.600,3.101,success
4341,000000502347,256,256,3,0.610,3.011,success
4342,000000502599,256,256,16,0.601,2.652,success
4343,000000502732,256,256,4,0.637,2.650,success
4344,000000502737,256,256,11,0.716,2.630,success
4345,000000502910,256,256,5,0.630,3.078,success
4346,000000503755,256,256,6,0.595,2.407,success
4347,000000503823,256,256,11,0.608,2.736,success
4348,000000503841,256,256,16,0.656,3.923,success
4349,000000503855,256,256,7,0.535,3.058,success
4350,000000504000,256,256,11,0.636,2.476,success
4351,000000504074,256,256,8,0.645,3.058,success
4352,000000504389,256,256,3,0.636,2.388,success
4353,000000504415,256,256,6,0.605,3.764,success
4354,000000504439,256,256,15,0.571,2.752,success
4355,000000504580,256,256,2,0.764,3.673,success
4356,000000504589,256,256,5,0.634,2.808,success
4357,000000504635,256,256,13,0.611,2.808,success
4358,000000504711,256,256,6,0.594,2.438,success
4359,000000505169,256,256,21,0.847,3.229,success
4360,000000505451,256,256,3,0.562,2.508,success
4361,000000505565,256,256,10,0.635,2.780,success
4362,000000505573,256,256,6,0.580,3.729,success
4363,000000505638,256,256,8,0.669,3.184,success
4364,000000505789,256,256,29,0.578,2.907,success
4365,000000505942,256,256,11,0.588,3.153,success
4366,000000506004,256,256,2,0.645,3.104,success
4367,000000506178,256,256,5,0.756,3.107,success
4368,000000506279,256,256,5,0.577,3.630,success
4369,000000506310,256,256,9,0.713,2.884,success
4370,000000506454,256,256,13,0.589,2.998,success
4371,000000506656,256,256,13,0.573,3.618,success
4372,000000506707,256,256,9,0.563,2.728,success
4373,000000506933,256,256,16,0.573,2.670,success
4374,000000507015,256,256,5,0.568,3.019,success
4375,000000507037,256,256,11,0.603,2.908,success
4376,000000507042,256,256,5,0.565,2.356,success
4377,000000507081,256,256,9,0.651,2.831,success
4378,000000507223,256,256,23,0.542,2.773,success
4379,000000507235,256,256,13,0.526,3.041,success
4380,000000507473,256,256,5,0.665,3.201,success
4381,000000507575,256,256,10,0.562,2.723,success
4382,000000507667,256,256,3,0.590,3.161,success
4383,000000507797,256,256,3,0.622,2.948,success
4384,000000507893,256,256,3,0.561,2.546,success
4385,000000507975,256,256,24,0.561,2.992,success
4386,000000508101,256,256,2,0.621,2.632,success
4387,000000508312,256,256,8,0.635,2.581,success
4388,000000508370,256,256,20,0.538,2.631,success
4389,000000508482,256,256,16,0.614,2.671,success
4390,000000508586,256,256,4,0.563,3.443,success
4391,000000508602,256,256,11,0.547,3.062,success
4392,000000508639,256,256,2,0.642,5.494,success
4393,000000508730,256,256,13,0.763,3.463,success
4394,000000508917,256,256,7,0.635,6.000,success
4395,000000509008,256,256,9,0.819,3.350,success
4396,000000509014,256,256,6,0.592,3.942,success
4397,000000509131,256,256,11,0.552,2.614,success
4398,000000509258,256,256,21,0.649,2.857,success
4399,000000509260,256,256,11,0.553,2.348,success
4400,000000509403,256,256,17,0.590,2.853,success
4401,000000509451,256,256,16,0.573,2.857,success
4402,000000509656,256,256,10,0.573,3.101,success
4403,000000509699,256,256,11,0.610,4.360,success
4404,000000509719,256,256,2,0.626,3.411,success
4405,000000509735,256,256,13,0.664,2.566,success
4406,000000509824,256,256,9,0.561,2.751,success
4407,000000510095,256,256,11,0.627,2.653,success
4408,000000510329,256,256,4,0.557,2.884,success
